Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2400974,27-Aug-22,Tennessee,Knoxville,529 Academy Way,Christian Academy of Knoxville,0,0,0,0,1
2399765,27-Aug-22,Florida,West Palm Beach,2600 N Military Trail,Keiser University,0,0,0,0,1
2398748,26-Aug-22,South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1
2399307,26-Aug-22,Missouri,Kansas City,6720 NW 64th St,Lakeview Middle School,0,0,0,0,1
2399196,26-Aug-22,Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1
2402934,26-Aug-22,Indiana,Muncie,2100 S Franklin St,South View Elementary School,0,0,0,0,1
2401801,26-Aug-22,Georgia,Hephzibah,4558 Brothersville Rd,Hephzibah-Brothersville High School,0,0,0,0,1
2401747,26-Aug-22,Florida,Tallahassee,601 Paul Russell Rd,Gene Cox Stadium,0,0,0,0,1
2399832,26-Aug-22,Florida,Homestead,305 NE 2nd Rd,Somerset Academy South Homestead Middle/High,0,0,0,0,1
2398701,25-Aug-22,South Carolina,Goose Creek,1137 Red Bank Rd,Goose Creek High School,0,0,0,0,0
2398675,25-Aug-22,North Dakota,Bismarck,3315 University Dr,United Tribes Technical College,0,0,0,0,2
2397552,25-Aug-22,Indiana,Greenwood,Providence Dr and Winterwood Dr,N/A,1,0,0,0,1
2397604,25-Aug-22,Tennessee,Nashville,123 Douglas Ave,KIPP Nashville Collegiate High School,0,0,0,0,1
2397607,25-Aug-22,Tennessee,Whites Creek,7277 Old Hickory Blvd,Whites Creek High School,0,0,0,0,3
2400263,25-Aug-22,Colorado,Littleton (Lakewood),100 S Kipling St,Trailblazer Stadium,0,0,0,0,0
2401257,25-Aug-22,North Carolina,Matthews,1810 Matthews Mint Hill Rd,Butler High School,0,0,0,0,0
2397661,25-Aug-22,New Mexico,Eunice,1720 Ave K,Eunice High School,0,0,0,0,1
2397217,25-Aug-22,Louisiana,Dry Prong,17779 US-167,Grant High School,0,0,0,0,1
2397625,25-Aug-22,Arizona,Queen Creek,41800 N Barnes Pkwy,Legacy Traditional School,0,0,0,0,1
2397487,24-Aug-22,Arizona,Tucson,1303 E University Blvd,University of Arizona,0,0,0,0,1
2397249,24-Aug-22,Ohio,Marysville,800 Amrine Mill Rd,Marysville High School,0,0,0,0,1
2395800,23-Aug-22,Virginia,Danville,701 Broad St,George Washington High School,0,0,0,0,1
2395978,23-Aug-22,Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,1
2395859,23-Aug-22,Oklahoma,Choctaw,14300 NE 10th St,N/A,0,0,0,0,2
2396035,23-Aug-22,Ohio,Toledo,707 Woodsdale Ave,Arlington Elementary School,0,0,0,0,1
2396465,23-Aug-22,Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1
2396998,22-Aug-22,Ohio,Canton,2300 Schneider St NE,Oakwood Middle School,0,0,0,0,1
2396025,22-Aug-22,California,Merced,3076 E Childs Ave,Weaver Middle School,0,0,0,0,0
2395045,22-Aug-22,Texas,Corpus Christi,1818 Trojan Dr,Moody High School,0,0,0,0,2
2396675,22-Aug-22,Oklahoma,Tulsa,12150 E 11th St,East Central High School,0,0,0,0,2
2394454,22-Aug-22,South Carolina,West Columbia,1315 Boston Ave,Airport High School,0,0,0,0,1
2397004,19-Aug-22,Florida,Fort Lauderdale (Weston),4251 Bonaventure Blvd,Falcon Cove Middle School,0,0,0,0,1
2392985,19-Aug-22,California,Bakersfield,6401 Allen Rd,Frontier High School,0,0,0,0,1
2396673,19-Aug-22,Oklahoma,Tulsa,3441 E Archer St,Phoenix Rising Alternative School,0,0,0,0,1
2392914,19-Aug-22,Tennessee,Clarksville,1210 W Creek Coyote Trail,West Creek High School,0,0,0,0,1
2391976,19-Aug-22,Kansas,Kansas City,2501 Minnesota Ave,Wyandotte High School,0,0,0,0,1
2392641,19-Aug-22,Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,2
2395427,19-Aug-22,Florida,Miami,6161 NW 5th Ct,Miami Edison Senior High School,0,0,0,0,2
2392869,19-Aug-22,Louisiana,Baton Rouge,South Campus Dr and Highland Rd,LSU,0,1,0,0,1
2397088,19-Aug-22,Texas,Austin,13212 N Lamar Blvd,John B Connally High School,0,0,0,0,1
2391371,18-Aug-22,Illinois,Wauconda,555 N Main St,Wauconda High School,0,0,0,0,1
2394729,18-Aug-22,Colorado,Aurora (Centennial),2201 E Dry Creek Rd,Arapahoe High School,0,0,0,0,1
2391725,18-Aug-22,Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,1
2391423,18-Aug-22,Florida,Ruskin,2342 E Shell Point Rd,Lennard High School,0,1,0,0,1
2390890,18-Aug-22,Louisiana,Grambling,403 Main St,Grambling State University,0,0,0,0,3
2391670,18-Aug-22,Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1
2392483,17-Aug-22,Illinois,Kankakee,1200 W Jeffery St,Kankakee High School,0,1,0,0,1
2390608,17-Aug-22,California,Corcoran,1100 Letts Ave,Corcoran High School,0,0,0,0,0
2394473,17-Aug-22,Alabama,Mobile,1567 E Dublin St,Williamson High School,0,0,0,0,0
2391972,17-Aug-22,Indiana,South Bend,Huey St and W Bulla St,N/A,0,0,0,0,1
2391129,17-Aug-22,Louisiana,Lake Charles,3420 Louisiana Ave,LaGrange High School,0,0,0,0,1
2389480,16-Aug-22,Virginia,Bassett,85 Riverside Dr,Bassett High School,0,0,0,0,1
2390438,16-Aug-22,Georgia,Athens,350 S Milledge Ave,Clarke Central High School,0,0,0,0,0
2389585,16-Aug-22,Texas,Brownsville,3500 International Blvd,Porter High School,0,0,0,0,3
2389122,16-Aug-22,Florida,Kissimmee,3675 Boggy Creek Rd,Tohopekaliga High School,0,0,0,0,1
2391028,16-Aug-22,Indiana,Indianapolis,3401 N Meridian St,Shortridge High School,0,0,0,0,1
2389886,16-Aug-22,Florida,Fort Pierce,4101 S 25th St,Fort Pierce Central High School,1,0,0,0,0
2388573,15-Aug-22,California,Stockton,6844 Alexandria Pl,Lincoln High School,0,0,0,0,1
2388271,15-Aug-22,South Carolina,Lancaster,1551 Billings Dr,South Middle School,0,0,0,0,0
2390851,15-Aug-22,New York,East Syracuse,6400 Fremont Rd,East Syracuse Minoa Central High School,0,0,0,0,1
2388509,15-Aug-22,Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,0
2388540,12-Aug-22,Tennessee,Memphis,305 S Cleveland St,Crump Stadium,0,0,0,0,1
2385565,12-Aug-22,Georgia,Lagrange,516 N Greenwood St,LaGrange High School,0,0,0,0,2
2386343,12-Aug-22,Georgia,Lagrange,75 Gordon Rd,Ethel W. Kight Elementary School,0,0,0,0,1
2386250,12-Aug-22,Florida,Longwood,865 S Ronald Reagan Blvd,Lyman High School,0,0,0,0,1
2387710,12-Aug-22,Mississippi,Calhoun City,201 N Beadle St,Calhoun City High School,0,0,0,0,2
2384997,11-Aug-22,Virginia,Nokesville,7403 Academic Ave,Kettle Run High School,0,0,0,0,1
2384753,11-Aug-22,Florida,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,1
2386130,11-Aug-22,Alabama,Mobile (Prichard),5450 Lott Rd,Blount High School,0,0,0,0,1
2383797,10-Aug-22,Georgia,Mcdonough,155 Post Master Dr,McDonough High School,0,0,0,0,1
2385502,10-Aug-22,Georgia,Fairburn,7405 Herndon Rd,Creekside High School,0,0,0,0,0
2383287,9-Aug-22,Georgia,Columbus,3200 Howard Ave,Jordan Vocational High School,0,0,0,0,1
2384795,8-Aug-22,Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,2
2380124,5-Aug-22,Mississippi,Gulfport,15600 School Rd,Harrison Central High School,0,0,0,0,1
2380419,5-Aug-22,Georgia,Wrightsville,150 Herschel Walker Dr,Johnson County Middle/High School,0,0,0,0,1
2385453,5-Aug-22,Indiana,Lafayette,1801 S 18th St,Jefferson High School,0,0,0,0,1
2382465,5-Aug-22,Massachusetts,Lynn,100 Brookline St,Thurgood Marshall Middle School,0,0,0,0,1
2380013,4-Aug-22,New Mexico,Belen,1619 W Delgado Ave,N/A,0,0,0,0,0
2378822,4-Aug-22,Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2379163,4-Aug-22,Georgia,Evans,5114 Riverwood Pkwy,Greenbrier High School,0,0,0,0,1
2377831,3-Aug-22,Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2377778,3-Aug-22,Georgia,Sylvania,110 Halcyondale Rd,Screven County High School,0,0,0,0,1
2379640,3-Aug-22,Georgia,Snellville,2503 Skyland Dr SW,W C Britt Elementary School,0,0,0,0,0
2365596,20-Jul-22,California,Vallejo,1347 Amador St,John Finney Education Complex,0,0,0,0,0
2356099,7-Jul-22,Pennsylvania,Scranton,1111 S Irving Ave,McNichols Plaza Elementary School,0,0,0,0,1
2352435,6-Jul-22,Illinois,Chicago,3937 W Wilcox St,Genevieve Melody Public School,0,2,0,0,0
2356089,6-Jul-22,Illinois,Oak Forest,15201 Central Ave,Oak Forest High School,0,0,0,0,1
2529926,3-Jul-22,California,Long Beach,1250 Bellflower Blvd,California State University Long Beach,0,0,0,0,1
2343190,28-Jun-22,Arkansas,North Little Rock,201 W 22nd St,North Little Rock High School,0,0,0,0,0
2339312,23-Jun-22,Maryland,Hyattsville,7000 Adelphi Rd,Northwestern High School,0,0,0,0,0
2336100,21-Jun-22,Maryland,Fort Washington,8700 Allentown Rd,Isaac J. Gourdine Middle School,0,0,0,0,1
2338466,20-Jun-22,Texas,Odessa,2201 E 21st St,Bonham Middle School,0,0,0,0,1
2332280,15-Jun-22,Georgia,Decatur (Stonecrest),5341 Snapfinger Park Dr,Elevation Education Children's Academy,1,0,0,0,1
2331955,15-Jun-22,Alabama,Birmingham,2800 Wilson Rd SW,Wenonah High School,0,0,0,0,2
2330892,14-Jun-22,New York,Rochester,1801 East Main St,East High School,0,0,0,0,0
2330641,14-Jun-22,Virginia,Suffolk,629 Turlington Rd,Turlington Woods School,0,0,0,0,0
2332163,14-Jun-22,California,Bakersfield,1101 Planz Rd,South High School,0,0,0,0,2
2330312,13-Jun-22,Georgia,Atlanta,14 Marietta St NW,Georgia State University-Andrew Young School of Policy Studies,1,0,0,0,1
2329992,13-Jun-22,Washington,Everett,200 120th St SW,Mariner High School,0,0,0,0,1
2327151,9-Jun-22,Michigan,Detroit,1000 Scotten St,Amelia Earhart Elementary-Middle School,0,0,0,0,0
2327173,9-Jun-22,Mississippi,Byhalia,278 MS-309,Byhalia High School,0,0,0,0,1
2328577,9-Jun-22,Minnesota,Osseo,317 2nd Ave NW,Osseo Senior High School,0,0,0,0,1
2325672,9-Jun-22,Alabama,Gadsden,3200 Walnut St,Walnut Park Elementary School,0,0,1,0,0
2326892,8-Jun-22,Minnesota,Minneapolis (Brooklyn Center),6500 N Humboldt Ave,Brooklyn Center High School,0,0,0,0,2
2326876,7-Jun-22,Maryland,Rockville,14501 Avery Rd,Blair G. Ewing Center,0,0,0,0,1
2323675,7-Jun-22,North Carolina,Charlotte,2001 Alleghany St,Harding University High School,0,0,0,0,0
2324569,7-Jun-22,Michigan,Detroit,18875 Ryan Rd,John J. Pershing High School,0,0,0,0,1
2324144,7-Jun-22,New York,New York (Manhattan),240 E 123rd St,Harlem Prep Charter School,0,0,0,0,1
2322995,6-Jun-22,North Carolina,Charlotte,500 Kentberry Dr,Coulwood STEM Academy,0,0,0,0,0
2322980,6-Jun-22,California,Ceres,4033 Central Ave,Central Valley High school,0,0,0,0,1
2325605,6-Jun-22,Indiana,Kokomo,101 W Superior St,The Excel Center,0,0,0,0,1
2323320,6-Jun-22,Maryland,Brandywine,13800 Brandywine Rd,Gwynn Park High School,0,0,0,0,1
2326336,6-Jun-22,Illinois,Chicago,4959 S Archer Ave,Curie High School,0,0,0,0,1
2322846,6-Jun-22,Virginia,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,2
2340276,5-Jun-22,Arkansas,Jonesboro,4201 Chieftain Ln,Nettleton High School,0,0,0,0,1
2331242,5-Jun-22,Texas,Austin,1102 S Congress Ave,Texas School for the Deaf,0,0,0,0,0
2323470,5-Jun-22,Georgia,Macon,6010 Peake Rd,Stratford Academy,0,0,0,0,0
2322223,5-Jun-22,Indiana,Gary,1 Stadium Plaza,U.S. Steel Yard stadium,0,2,0,0,0
2320437,3-Jun-22,Minnesota,Minneapolis,1721 University Ave SE,Student's Cooperative,0,1,0,0,0
2320658,3-Jun-22,Florida,Trenton,1013 N Main St,Trenton High School,0,0,0,0,1
2319304,2-Jun-22,Minnesota,Grand Rapids,800 NW Conifer Dr,Grand Rapids High School,0,0,0,0,1
2320721,2-Jun-22,Florida,Pompano Beach (Parkland),8401 N University Dr,Somerset Parkland Academy,0,0,0,0,0
2319082,2-Jun-22,Massachusetts,Chelsea,175 Hawthorne St,Phoenix Charter Academy Chelsea,0,0,0,0,1
2318932,2-Jun-22,Maryland,Baltimore,3701 Eldorado Ave,Forest Park High School,0,0,0,0,1
2318899,2-Jun-22,Texas,Brownsville,4550 US-281,Veterans Memorial Early College High School,0,0,0,0,1
2318462,1-Jun-22,Virginia,Henrico,7053 Messer Rd,Varina High School,0,0,0,0,1
2318455,1-Jun-22,Virginia,Henrico,8301 Hungary Spring Rd,Hermitage High School,0,0,0,0,1
2318430,1-Jun-22,California,Van Nuys,13000 Oxnard St,US Grant High School,0,1,0,0,0
2319077,1-Jun-22,Florida,Miami (Pinecrest),7431 SW 120th St,Miami Palmetto Senior High School,0,0,0,0,1
2318698,1-Jun-22,Texas,Baytown,6001 E Wallisville Rd,Goose Creek Memorial High School,0,0,0,0,1
2317437,31-May-22,South Carolina,Columbia,7500 Brookfield Rd,Richland Northeast High School,0,0,0,0,1
2317044,31-May-22,Louisiana,New Orleans,7900 Stroelitz St,Xavier University of Louisiana,1,2,0,0,1
2317807,31-May-22,Washington,Vancouver,1300 NW 139th St,Skyview High School,0,0,0,0,1
2313746,27-May-22,Washington,Port Orchard,3900 SE Mullenix Rd,Mullenix Ridge Elementary School,0,0,0,0,0
2313675,27-May-22,South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1
2315553,27-May-22,Michigan,Cassopolis,22721 Diamond Cove St,Cassopolis Ross Beatty High School,0,0,0,0,1
2313085,26-May-22,Tennessee,Nashville,1800 Stratford Ave,Stratford Stem Magnet School,0,0,0,0,1
2313095,26-May-22,Maryland,Hyattsville (Landover),6501 Columbia Park Rd,Fairmont Heights High School,0,0,0,0,1
2313020,26-May-22,Tennessee,Memphis,514 S Perkins Rd,White Station High School,0,0,0,0,1
2312998,26-May-22,Texas,Arlington,3100 Lynnwood Dr,Duff Elementary School,0,0,0,1,1
2313408,26-May-22,South Carolina,Columbia,1001 Longtown Rd E,Sandlapper Elementary School,0,0,0,0,0
2313444,26-May-22,Washington,Vancouver,7825 NE 130th Ave,Heritage High School,0,0,0,0,1
2312326,25-May-22,Texas,Friendswood,4607 FM 2351,Clear Brook High School,0,0,0,0,1
2312767,25-May-22,Texas,Fort Worth,3600 Weber St,W A Meacham Middle School,0,0,0,0,1
2312558,25-May-22,Texas,Richardson,1600 E Spring Valley Rd,Berkner High School,0,0,0,0,1
2311240,24-May-22,New York,Syracuse,1106 Lancaster Ave,Ed Smith K-8 School,0,0,0,0,1
2311082,24-May-22,Texas,Emory,1651 US-69,Rains High School,0,0,0,0,1
2312278,24-May-22,Illinois,Springfield,1201 Bunn St,Lee School,0,0,0,0,1
2312220,24-May-22,California,Sacramento,7495 29th St,Edward Kemble Elementary School,0,0,0,0,0
2310278,24-May-22,Texas,Uvalde,715 Old Carrizo Rd,Robb Elementary School,21,17,1,0,0
2311583,24-May-22,New Mexico,Albuquerque,8100 Rainbow Blvd NW,Volcano Vista High School,0,0,0,0,0
2310313,24-May-22,New Mexico,Rio Rancho,4800 Cleveland Heights Rd NE,V Sue Cleveland High School,0,0,0,0,1
2312551,24-May-22,Texas,San Antonio,8231 Blanco Rd,Eisenhower Middle School,0,0,0,0,0
2309719,23-May-22,South Carolina,Hopkins,2615 Lower Richland Blvd,Lower Richland High School,0,0,0,0,1
2326473,23-May-22,Alabama,Mobile,3725 Airport Blvd,ACCEL Academy,0,0,0,0,1
2309320,23-May-22,Minnesota,Minneapolis,4320 N Newton Ave,Patrick Henry High School,0,0,0,0,0
2326439,23-May-22,Washington,Airway Heights,12824 W 12th Ave,Sunset Elementary School,0,0,0,0,0
2326426,23-May-22,Wisconsin,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,1
2309950,20-May-22,Kentucky,Louisville,4615 Taylor Blvd,Iroquois High School,0,0,0,0,0
2325395,20-May-22,Georgia,Decatur,310 N McDonough St,Decatur High School,0,0,0,0,0
2309266,20-May-22,Florida,Mount Dora,1405 Lincoln Ave,Mount Dora Middle School,0,0,0,0,1
2307741,20-May-22,Tennessee,Nashville,67 Fairfield Ave,Napier Elementary School,0,0,0,0,0
2307652,19-May-22,Virginia,Dumfries,3401 Panther Pride Dr,Potomac High School,0,0,0,0,1
2307060,19-May-22,Michigan,Grand Rapids (Kentwood),6230 Kalamazoo Ave SE,East Kentwood High School,0,2,0,0,6
2306606,19-May-22,Georgia,Hoschton,4400 Braselton Hwy,Mill Creek High School,0,0,0,0,1
2307427,19-May-22,Oklahoma,Tulsa,N/A,N/A,0,0,0,0,1
2307082,19-May-22,North Carolina,Charlotte,5850 Statesville Rd,Ranson Middle School,0,0,0,0,0
2306311,19-May-22,Massachusetts,Boston,40 Medford St,Charlestown High School,0,0,0,0,2
2324447,19-May-22,Arizona,Phoenix,4703 E Indian School Rd,Arcadia High School,0,0,0,0,1
2306837,19-May-22,Louisiana,Hammond,800 W University Ave,Southeastern Louisiana University University Center,0,3,0,0,1
2307070,19-May-22,Virginia,Richmond,4314 Crutchfield St,George Wythe High School,0,0,0,0,0
2306647,19-May-22,Virginia,Fredericksburg,1 Learning Ln,Walker-Grant Middle School,0,0,0,0,1
2306001,18-May-22,Tennessee,Murfreesboro,2650 Middle Tennessee Blvd,MTSU / Murphy Athletic Center,1,1,0,0,1
2305803,18-May-22,New York,Corona (Queens),108-35 167th St,York Early College Academy,0,0,0,0,1
2306384,18-May-22,Florida,Palmetto,1200 17th St W,Palmetto High School,0,0,0,0,1
2305041,17-May-22,Virginia,Roanoke,1441 Westside Blvd NW,Westside Elementary School,0,0,0,0,0
2304941,17-May-22,North Carolina,High Point,801 Ferndale Blvd,High Point Central High School,0,0,0,0,1
2304921,17-May-22,North Carolina,Charlotte,3241 New Renaissance Way,Renaissance West STEAM Academy,0,0,0,0,0
2304854,17-May-22,Illinois,Chicago,4140 N Marine Dr,Disney Magnet School,0,1,0,0,0
2304548,17-May-22,Florida,Leesburg,1401 Yellow Jacket Way,Leesburg High School,0,0,0,0,1
2305059,17-May-22,Missouri,Fenton,1297 N Hwy Dr,St. Louis College of Health Careers,1,0,1,0,0
2303783,16-May-22,Texas,Mexia,1120 N Ross Ave,Mexia High School,0,0,0,0,1
2303878,16-May-22,South Carolina,Goose Creek,131 Charles B Gibson Ave,Sedgefield Middle School,0,0,0,0,4
2305366,16-May-22,Pennsylvania,Milton,700 Mahoning St,Milton Area High/Middle Schoo,0,0,0,0,0
2304386,16-May-22,New Jersey,Newark,571 18th Ave,North Star Academy,0,0,0,0,0
2304209,15-May-22,Illinois,Plainfield,2501 Mirage Ave,Meadow View Elementary School,0,1,0,0,1
2301102,13-May-22,Illinois,Hoffman Estates,1100 W Higgins Rd,Hoffman Estates High School,0,0,0,0,1
2301830,13-May-22,Pennsylvania,Philadelphia,S 32nd St and Market St,Drexel University/ Shake Shack,0,1,0,0,0
2301628,13-May-22,Florida,West Palm Beach,501 S Sapodilla Ave,Alexander W. Dreyfoos School of the Arts,0,0,1,0,0
2301674,13-May-22,Florida,Gainesville,9301 NW 23rd Ave,Fort Clarke Middle School,0,0,0,0,1
2300713,12-May-22,Arkansas,Hot Springs National Park (Hot Springs),134 Convention Blvd,Hot Springs Convention Center,1,3,0,1,1
2300509,12-May-22,Ohio,New Albany,87 N High St,New Albany Primary School,0,0,0,0,0
2301684,12-May-22,Florida,Wildwood,700 Huey St,Wildwood Middle High School,0,0,0,0,1
2300739,12-May-22,Texas,Houston,413 E 13th St,Heights High School,0,1,0,0,1
2299908,11-May-22,Alabama,Toney,2697 Carters Gin Rd,Sparkman Middle School,0,0,0,0,1
2299379,11-May-22,Indiana,Indianapolis,11825 E 46th St,Winding Ridge Elementary,0,0,0,0,1
2299685,11-May-22,South Carolina,Columbia,1231 Bluefield Dr,St. Andrews Middle School,0,0,0,0,1
2299610,11-May-22,Virginia,Virginia Beach,5194 Chief Trail,Kempsville High School,0,0,0,0,1
2299994,11-May-22,Mississippi,Gulfport,1310 42nd Ave,Gulfport Central Middle School,0,0,0,0,1
2300136,11-May-22,Alabama,Theodore,5750 Katherine Hankins Dr,Hankins Middle School,0,0,0,0,0
2300081,11-May-22,Louisiana,Franklin,101 2nd St,Foster W Prescott Elementary,0,0,0,0,1
2300012,11-May-22,Kansas,De Soto,35000 W 91st St,De Soto High School,0,0,0,0,1
2299681,10-May-22,Pennsylvania,Imperial,205 W Allegheny Rd,West Allegheny High School,0,0,0,0,1
2300103,10-May-22,Oregon,Eugene,1801 Echo Hollow Rd,Willamette High School,0,0,0,0,1
2300033,10-May-22,Mississippi,Kosciusko,317 E Jefferson St,Kosciusko Junior High,0,0,0,0,0
2309952,10-May-22,Kentucky,Louisville,2222 Crums Ln,Butler High School,0,0,0,0,0
2297835,9-May-22,California,Sacramento,5000 McCloud Dr,Foothill High School,0,0,0,0,1
2297798,9-May-22,California,Modesto,1000 Coffee Rd,Thomas Downey High School,0,0,0,0,1
2298661,9-May-22,Minnesota,Albert Lea,2000 Tiger Ln,Albert Lea High School,0,0,0,0,1
2298653,9-May-22,Georgia,Augusta,2329 Barton Chapel Rd,Barton Chapel Elementary School,0,0,0,0,0
2297914,9-May-22,Tennessee,Hixson,1609 Thrasher Pike,Middle Valley Elementary School,0,0,0,0,0
2299003,9-May-22,Texas,Port Arthur,2200 Jefferson Dr,Thomas Jefferson Middle School,0,0,0,0,0
2300138,9-May-22,Tennessee,Oak Ridge,245 Robertsville Rd,Robertsville Middle School,0,0,0,0,0
2295172,5-May-22,Kentucky,Louisville,10200 Dixie Hwy,Valley High School,0,0,0,0,0
2295140,5-May-22,Georgia,Atlanta,1798 Haygood Dr NE,Druid Hills High School,0,0,0,0,1
2295031,5-May-22,Ohio,Lowellville,52 Rocket Pl,Lowellville Local School District,1,0,0,0,0
2295951,4-May-22,Texas,San Antonio,734 Glamis Ave,Highland Hills Elementary,0,0,0,0,1
2294069,4-May-22,Illinois,Oak Park,202 Scoville Ave,Oak Park and River Forest High School,0,0,0,0,1
2294626,4-May-22,Minnesota,Duluth,11 E Superior St,Area Learning Center/Duluth Technology Village,0,0,0,0,1
2294551,4-May-22,Oklahoma,Broken Arrow,412 S 9th St,Broken Arrow High School,0,0,0,0,1
2296645,3-May-22,Wisconsin,Ashland,1900 Beaser Ave,Ashland High School,0,0,0,0,1
2305659,3-May-22,California,Long Beach,1600 Atlantic Ave,Long Beach Polytechnic High School,0,0,0,0,1
2294026,3-May-22,Georgia,Lagrange,N/A,N/A,0,0,0,0,0
2361329,2-May-22,Florida,Lakeland,1100 Red Devil Way,Kathleen High School,0,0,0,0,1
2292799,2-May-22,North Carolina,Charlotte,1430 Alleghany St,Phillip O. Berry Academy of Technology,0,0,0,0,1
2292537,2-May-22,Maryland,Baltimore,125 N Hilton St,Green Street Academy,0,0,0,0,1
2292123,1-May-22,Virginia,Petersburg,1 Hayden Dr,Virginia State University  Quad 1 Residence Hall,0,1,0,0,0
2292239,1-May-22,Virginia,Manassas,7411 Hoadly Rd,Louise A Benton Middle School,0,2,0,0,1
2290729,29-Apr-22,Texas,Lubbock,1602 32nd St,O L Slaton Middle School,0,0,0,0,1
2290635,29-Apr-22,Ohio,Dayton,3871 Yellowstone Ave,Valerie Elementary School,0,0,0,0,0
2291084,29-Apr-22,Florida,Tallahassee,3013 Jim Lee Rd,Rickards High School,0,0,0,0,1
2290619,29-Apr-22,Minnesota,Minneapolis (Brooklyn Park),6601 Xylon Ave N,Ann Bremer Education Center,0,0,0,0,1
2367013,29-Apr-22,Tennessee,Coalmont,24970 TN-108,Grundy County High School,0,0,0,0,1
2289864,28-Apr-22,West Virginia,Bluefield,535 W Cumberland Rd,Bluefield High School,0,0,0,0,1
2290006,28-Apr-22,Alabama,Mobile,700 Donald St,LeFlore High School,0,0,0,0,2
2290583,28-Apr-22,Utah,Bountiful,30 W 400 N,Bountiful Junior High School,0,0,0,0,1
